sample,elapsed_s,ros_stamp_sec,ros_stamp_nanosec,connected,homed,raw_position_i32,raw_position_u16,raw_position_hex,position_in_turn_12bit,raw_signed16,delta_in_turn,turn_delta_total,node_relative_ticks,target_position,position_error_direction,position_error_ticks,estimated_position_minus,estimated_position_plus,moving,load_raw,current_raw,voltage_v,temperature_c,fault
0,0.644330,1780665633,359867765,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
1,0.797886,1780665633,513834175,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
2,0.840862,1780665633,556769994,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
3,0.992079,1780665633,707684270,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
4,1.117849,1780665633,833623432,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
5,1.212116,1780665633,928142059,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
6,1.342858,1780665634,58265124,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
7,1.405851,1780665634,121839176,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
8,1.427175,1780665634,143069447,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
9,1.496573,1780665634,212482053,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
10,1.596036,1780665634,312109584,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
11,1.695688,1780665634,411743524,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
12,1.797423,1780665634,513140465,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
13,1.892143,1780665634,608427818,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
14,1.997068,1780665634,713132725,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
15,2.096342,1780665634,811761027,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
16,2.197350,1780665634,913118749,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
17,2.294005,1780665635,10180974,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
18,2.396624,1780665635,112522910,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
19,2.508430,1780665635,223285546,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
20,2.635077,1780665635,349959000,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
21,2.748306,1780665635,464150337,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
22,2.807785,1780665635,523809469,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
23,3.192453,1780665635,908487699,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
24,3.258030,1780665635,974028572,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
25,3.310468,1780665636,26409011,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
26,3.403712,1780665636,118672973,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
27,3.503208,1780665636,218032256,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
28,3.594338,1780665636,310311949,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
29,3.697428,1780665636,412608962,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
30,3.803055,1780665636,517950551,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
31,3.908160,1780665636,623293100,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
32,4.003462,1780665636,718651821,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
33,4.096502,1780665636,812869887,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
34,4.192860,1780665636,908544357,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
35,4.295709,1780665637,11991336,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
36,4.438600,1780665637,154207815,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
37,4.562527,1780665637,278162830,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
38,4.639522,1780665637,355432769,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
39,4.719888,1780665637,436067378,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
40,4.840061,1780665637,556154631,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
41,4.971690,1780665637,687485278,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
42,5.001636,1780665637,717731093,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
43,5.094941,1780665637,810778419,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
44,5.198804,1780665637,914499410,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
45,5.295748,1780665638,11792724,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
46,5.403120,1780665638,118635072,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
47,5.504132,1780665638,220026208,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
48,5.593838,1780665638,309853305,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
49,5.704657,1780665638,419286921,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
50,5.804941,1780665638,520874039,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
51,5.904592,1780665638,620002748,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
52,5.997115,1780665638,712978514,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
53,6.180678,1780665638,896116919,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
54,6.226611,1780665638,942428658,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
55,6.297630,1780665639,13308325,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
56,6.445950,1780665639,161778779,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
57,6.799907,1780665639,516059167,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
58,6.838047,1780665639,554043878,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
59,6.893169,1780665639,609487182,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
60,6.994510,1780665639,709643270,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
61,7.100438,1780665639,816291607,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
62,7.195853,1780665639,911801139,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
63,7.301502,1780665640,17550840,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
64,7.400625,1780665640,115626859,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
65,7.496889,1780665640,212574884,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
66,7.598016,1780665640,313354769,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
67,7.699300,1780665640,414450536,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
68,7.796036,1780665640,511995881,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
69,8.369622,1780665641,85605854,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
70,8.475599,1780665641,191694228,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
71,8.639467,1780665641,355594564,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
72,8.724247,1780665641,440263379,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
73,8.746658,1780665641,462746988,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
74,8.793294,1780665641,509582293,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
75,8.895832,1780665641,610562192,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.300,38,
76,8.997551,1780665641,713080642,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
77,9.094090,1780665641,810179602,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
78,9.202584,1780665641,918295318,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
79,9.292479,1780665642,8272917,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
80,9.395091,1780665642,111095916,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
81,9.496952,1780665642,212810325,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
82,9.596975,1780665642,313079502,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
83,9.697597,1780665642,413381695,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
84,9.864037,1780665642,579366370,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
85,9.998548,1780665642,714334226,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
86,10.068049,1780665642,784238157,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
87,10.149459,1780665642,865282304,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
88,10.223875,1780665642,940011281,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
89,10.345437,1780665643,61454441,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
90,10.416142,1780665643,132270643,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
91,10.493562,1780665643,209849901,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
92,10.595262,1780665643,311152176,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
93,10.693370,1780665643,409670524,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
94,10.795280,1780665643,510817623,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
95,10.899295,1780665643,614427208,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
96,10.999321,1780665643,714154683,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
97,11.107086,1780665643,822328156,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
98,11.192975,1780665643,909047232,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
99,11.297110,1780665644,12824884,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
100,11.397463,1780665644,112676436,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
101,11.495255,1780665644,210942531,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
102,11.597479,1780665644,313303535,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
103,11.694349,1780665644,410496908,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
104,12.146790,1780665644,862550417,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
105,12.249043,1780665644,965321032,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
106,12.295570,1780665645,11332949,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
107,12.335980,1780665645,51743522,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
108,12.396768,1780665645,112858085,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
109,12.496837,1780665645,212598685,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
110,12.605477,1780665645,321279031,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
111,12.695903,1780665645,411474639,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
112,12.801040,1780665645,516481193,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
113,12.896959,1780665645,612200222,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
114,12.999591,1780665645,714204586,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
115,13.101461,1780665645,816365244,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
116,13.206127,1780665645,921185392,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
117,13.306908,1780665646,23191144,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
118,13.735017,1780665646,450997603,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
119,13.963294,1780665646,679058055,True,True,32769,32769,0x8001,1,-32767,0,0,3454,4593,True,1,4592,4594,False,0,0,12.200,38,
120,14.189933,1780665646,905814791,True,True,36223,36223,0x8D7F,3455,-29313,-642,-642,6907,4592,True,3455,1137,8047,True,28,0,12.200,38,
121,14.210951,1780665646,927000451,True,True,36223,36223,0x8D7F,3455,-29313,0,-642,6904,4589,True,3455,1134,8044,True,56,1,12.200,38,
122,14.300703,1780665647,16226687,True,True,36212,36212,0x8D74,3444,-29324,-11,-653,6876,4572,True,3444,1128,8016,True,88,2,12.200,38,
123,14.411275,1780665647,126706123,True,True,36174,36174,0x8D4E,3406,-29362,-38,-691,6792,4526,True,3406,1120,7932,True,156,2,12.100,38,
124,14.504087,1780665647,218993696,True,True,36132,36132,0x8D24,3364,-29404,-42,-733,6707,4483,True,3364,1119,7847,True,164,3,12.200,38,
125,14.617731,1780665647,332989033,True,True,36076,36076,0x8CEC,3308,-29460,-56,-789,6593,4425,True,3308,1117,7733,True,168,3,12.200,38,
126,14.700434,1780665647,415474786,True,True,36032,36032,0x8CC0,3264,-29504,-44,-833,6506,4382,True,3264,1118,7646,True,168,4,12.200,38,
127,14.810009,1780665647,525334180,True,True,35979,35979,0x8C8B,3211,-29557,-53,-886,6399,4328,True,3211,1117,7539,True,168,2,12.200,38,
128,14.901201,1780665647,616459934,True,True,35932,35932,0x8C5C,3164,-29604,-47,-933,6305,4281,True,3164,1117,7445,True,168,3,12.200,38,
129,15.004479,1780665647,719264251,True,True,35881,35881,0x8C29,3113,-29655,-51,-984,6203,4230,True,3113,1117,7343,True,164,2,12.200,38,
130,15.105992,1780665647,821114372,True,True,35832,35832,0x8BF8,3064,-29704,-49,-1033,6104,4180,True,3064,1116,7244,True,176,3,12.200,38,
131,15.194028,1780665647,909880823,True,True,35782,35782,0x8BC6,3014,-29754,-50,-1083,6006,4132,True,3014,1118,7146,True,168,3,12.200,38,
132,15.908859,1780665648,624818207,True,True,35499,35499,0x8AAB,2731,-30037,-283,-1366,5421,3830,True,2731,1099,6561,True,168,2,12.200,38,
133,15.958999,1780665648,674922650,True,True,35401,35401,0x8A49,2633,-30135,-98,-1464,5243,3750,True,2633,1117,6383,True,156,1,12.200,38,
134,15.995039,1780665648,710903509,True,True,35380,35380,0x8A34,2612,-30156,-21,-1485,5203,3731,True,2612,1119,6343,True,160,2,12.200,38,
135,16.096703,1780665648,812779490,True,True,35330,35330,0x8A02,2562,-30206,-50,-1535,5102,3680,True,2562,1118,6242,True,168,2,12.200,38,
136,16.220681,1780665648,935905521,True,True,35271,35271,0x89C7,2503,-30265,-59,-1594,4983,3620,True,2503,1117,6123,True,168,3,12.200,38,
137,16.299065,1780665649,14910890,True,True,35230,35230,0x899E,2462,-30306,-41,-1635,4902,3580,True,2462,1118,6042,True,168,2,12.200,38,
138,16.405580,1780665649,120754843,True,True,35176,35176,0x8968,2408,-30360,-54,-1689,4794,3526,True,2408,1118,5934,True,164,2,12.200,38,
139,16.504330,1780665649,218585417,True,True,35129,35129,0x8939,2361,-30407,-47,-1736,4700,3479,True,2361,1118,5840,True,160,3,12.200,38,
140,16.600033,1780665649,314679568,True,True,35079,35079,0x8907,2311,-30457,-50,-1786,4600,3429,True,2311,1118,5740,True,168,3,12.200,38,
141,16.696974,1780665649,412635658,True,True,35029,35029,0x88D5,2261,-30507,-50,-1836,4501,3380,True,2261,1119,5641,True,164,2,12.200,38,
142,16.799642,1780665649,515089840,True,True,34979,34979,0x88A3,2211,-30557,-50,-1886,4399,3328,True,2211,1117,5539,True,168,3,12.200,38,
143,16.901488,1780665649,616391167,True,True,34928,34928,0x8870,2160,-30608,-51,-1937,4299,3279,True,2160,1119,5439,True,168,3,12.200,38,
144,17.080898,1780665649,796808609,True,True,34862,34862,0x882E,2094,-30674,-66,-2003,4161,3207,True,2094,1113,5301,True,176,2,12.200,38,
145,17.167171,1780665649,883013549,True,True,34810,34810,0x87FA,2042,-30726,-52,-2055,4059,3157,True,2042,1115,5199,True,164,3,12.200,38,
146,17.258412,1780665649,973911464,True,True,34763,34763,0x87CB,1995,-30773,-47,-2102,3962,3107,True,1995,1112,5102,True,176,3,12.200,38,
147,17.330734,1780665650,46833515,True,True,34720,34720,0x87A0,1952,-30816,-43,-2145,3879,3067,True,1952,1115,5019,True,168,3,12.200,38,
148,17.439625,1780665650,155415580,True,True,34678,34678,0x8776,1910,-30858,-42,-2187,3791,3021,True,1910,1111,4931,True,176,2,12.200,38,
149,17.547046,1780665650,262902273,True,True,34619,34619,0x873B,1851,-30917,-59,-2246,3675,2964,True,1851,1113,4815,True,164,3,12.200,38,
150,17.595517,1780665650,311367732,True,True,34578,34578,0x8712,1810,-30958,-41,-2287,3598,2928,True,1810,1118,4738,True,164,3,12.200,38,
151,17.703177,1780665650,419091486,True,True,34526,34526,0x86DE,1758,-31010,-52,-2339,3493,2875,True,1758,1117,4633,True,176,3,12.200,38,
152,17.797175,1780665650,513237609,True,True,34478,34478,0x86AE,1710,-31058,-48,-2387,3397,2827,True,1710,1117,4537,True,168,2,12.200,38,
153,17.893918,1780665650,609886933,True,True,34428,34428,0x867C,1660,-31108,-50,-2437,3298,2778,True,1660,1118,4438,True,168,2,12.200,38,
154,18.001033,1780665650,716954039,True,True,34375,34375,0x8647,1607,-31161,-53,-2490,3192,2725,True,1607,1118,4332,True,160,1,12.200,38,
155,18.094332,1780665650,810444360,True,True,34327,34327,0x8617,1559,-31209,-48,-2538,3097,2678,True,1559,1119,4237,True,160,2,12.200,38,
156,18.195230,1780665650,911205654,True,True,34277,34277,0x85E5,1509,-31259,-50,-2588,2996,2627,True,1509,1118,4136,True,168,2,12.200,38,
157,18.297287,1780665651,13166510,True,True,34226,34226,0x85B2,1458,-31310,-51,-2639,2894,2576,True,1458,1118,4034,True,160,2,12.200,39,
158,18.398989,1780665651,114371414,True,True,34177,34177,0x8581,1409,-31359,-49,-2688,2796,2527,True,1409,1118,3936,True,160,2,12.200,38,
159,18.496277,1780665651,212136514,True,True,34126,34126,0x854E,1358,-31410,-51,-2739,2694,2476,True,1358,1118,3834,True,160,2,12.200,38,
160,18.602926,1780665651,318902306,True,True,34075,34075,0x851B,1307,-31461,-51,-2790,2592,2425,True,1307,1118,3732,True,168,2,12.200,38,
161,18.701605,1780665651,417862738,True,True,34025,34025,0x84E9,1257,-31511,-50,-2840,2492,2375,True,1257,1118,3632,True,160,3,12.200,38,
162,18.800397,1780665651,516213441,True,True,33977,33977,0x84B9,1209,-31559,-48,-2888,2395,2326,True,1209,1117,3535,True,168,2,12.200,38,
163,19.254077,1780665651,970126887,True,True,33875,33875,0x8453,1107,-31661,-102,-2990,2144,2177,True,1107,1070,3284,True,168,3,12.200,38,
164,19.333483,1780665652,49423032,True,True,33714,33714,0x83B2,946,-31822,-161,-3151,1867,2061,True,946,1115,3007,True,180,3,12.200,38,
165,19.353544,1780665652,69229940,True,True,33701,33701,0x83A5,933,-31835,-13,-3164,1842,2049,True,933,1116,2982,True,176,2,12.200,38,
166,19.393905,1780665652,109460552,True,True,33676,33676,0x838C,908,-31860,-25,-3189,1794,2026,True,908,1118,2934,True,176,2,12.200,38,
167,19.494657,1780665652,210705228,True,True,33625,33625,0x8359,857,-31911,-51,-3240,1692,1975,True,857,1118,2832,True,168,3,12.200,38,
168,19.600976,1780665652,316171789,True,True,33576,33576,0x8328,808,-31960,-49,-3289,1593,1925,True,808,1117,2733,True,176,4,12.200,38,
169,19.694849,1780665652,410568904,True,True,33526,33526,0x82F6,758,-32010,-50,-3339,1493,1875,True,758,1117,2633,True,168,3,12.200,38,
170,19.805861,1780665652,521335198,True,True,33471,33471,0x82BF,703,-32065,-55,-3394,1383,1820,True,703,1117,2523,True,176,2,12.200,38,
171,19.894015,1780665652,609756813,True,True,33424,33424,0x8290,656,-32112,-47,-3441,1291,1775,True,656,1119,2431,True,164,3,12.200,38,
172,19.998969,1780665652,714413915,True,True,33374,33374,0x825E,606,-32162,-50,-3491,1190,1724,True,606,1118,2330,True,172,3,12.200,38,
173,20.097460,1780665652,812891684,True,True,33324,33324,0x822C,556,-32212,-50,-3541,1090,1674,True,556,1118,2230,True,168,2,12.200,38,
174,20.201967,1780665652,917448367,True,True,33274,33274,0x81FA,506,-32262,-50,-3591,989,1623,True,506,1117,2129,True,168,3,12.200,38,
175,20.306890,1780665653,22424742,True,True,33220,33220,0x81C4,452,-32316,-54,-3645,882,1570,True,452,1118,2022,True,168,2,12.200,38,
176,20.834505,1780665653,550373617,True,True,33116,33116,0x815C,348,-32420,-104,-3749,832,0,True,348,-348,348,True,443,3,12.200,38,
177,21.100996,1780665653,816978149,True,True,32831,32831,0x803F,63,-32705,-285,-4034,104,1181,True,63,1118,1244,True,152,3,12.200,38,
178,21.122892,1780665653,838800004,True,True,32816,32816,0x8030,48,-32720,-15,-4049,76,1168,True,48,1120,1216,True,140,2,12.200,38,
179,21.201449,1780665653,917135644,True,True,32787,32787,0x8013,19,-32749,-29,-4078,25,1146,True,19,1127,1165,True,88,1,12.200,38,
180,21.298087,1780665654,13699521,True,True,32774,32774,0x8006,6,-32762,-13,-4091,5,1139,True,6,1133,1145,True,44,0,12.200,38,
181,21.402030,1780665654,117919221,True,True,32772,32772,0x8004,4,-32764,-2,-4093,3,1139,True,4,1135,1143,False,40,1,12.200,38,
182,21.493468,1780665654,209481096,True,True,32772,32772,0x8004,4,-32764,0,-4093,3,1139,True,4,1135,1143,False,40,1,12.200,38,
183,21.596268,1780665654,311372979,True,True,32772,32772,0x8004,4,-32764,0,-4093,3,1139,True,4,1135,1143,False,40,1,12.200,38,
184,21.695698,1780665654,411821932,True,True,32772,32772,0x8004,4,-32764,0,-4093,3,1139,True,4,1135,1143,False,40,1,12.200,38,
185,21.793738,1780665654,509754741,True,True,32772,32772,0x8004,4,-32764,0,-4093,3,1139,True,4,1135,1143,False,40,0,12.200,38,
186,21.897415,1780665654,612857283,True,True,32772,32772,0x8004,4,-32764,0,-4093,3,1139,True,4,1135,1143,False,40,1,12.200,38,
187,22.000001,1780665654,714723453,True,True,32772,32772,0x8004,4,-32764,0,-4093,3,1139,True,4,1135,1143,False,40,1,12.200,38,
188,22.095016,1780665654,810978805,True,True,32772,32772,0x8004,4,-32764,0,-4093,3,1139,True,4,1135,1143,False,40,1,12.200,38,
189,22.403782,1780665655,119666129,True,True,32772,32772,0x8004,4,-32764,0,-4093,3,1139,True,4,1135,1143,False,40,1,12.200,38,
190,22.639132,1780665655,355180783,True,True,32772,32772,0x8004,4,-32764,0,-4093,3,1139,True,4,1135,1143,False,40,0,12.200,38,
191,22.825461,1780665655,541624150,True,True,32772,32772,0x8004,4,-32764,0,-4093,3,1139,True,4,1135,1143,False,40,1,12.200,38,
192,22.880599,1780665655,596719415,True,True,4593,4593,0x11F1,497,4593,493,-3600,-4594,1139,False,4593,-3454,5732,True,40,1,12.200,38,
